,creationTime,hour,nickname,productType,score,content,days
395,2023-12-02 15:25:50, 15,"""j***j""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""想玩游戏的最好别买 讲良心话 多玩两天就卡""","20,""afterDays"":0"
396,2024-11-10 22:06:11, 22,"""潇***浥""","""【超能轻薄】Pro14英寸 2.8K高刷""",3,"""真心一般，新电脑卡顿""","16,""afterDays"":0"
397,2022-11-26 20:28:45, 20,"""u***r""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""开盖开机非常有问题！\n散热性能：风扇有时候声音很大。""","32,""afterDays"":0"
398,2022-12-03 14:35:40, 14,"""j***1""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""电脑打开软件有点卡顿，经常出现，售后解决问题也不积极，很不顺利""","23,""afterDays"":0"
399,2023-07-28 16:58:15, 16,"""j***r""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""很慢很慢很慢，有很多时候点软件没反应。不要买不要买不要买""","38,""afterDays"":0"
400,2024-10-17 08:59:05, 08,"""8***u""","""【超能轻薄】Pro14英寸 2.8K高刷""",2,"""不知道是真品还是假的，反正快递写的不是电脑🧑&zwj;💻，用机体验待评""","2,""afterDays"":0"
401,2023-07-17 09:45:01, 09,"""j***X""","""【性能小钢炮】Pro16 2.5K高刷屏""",3,"""刚买不久，京东商城平台上有店铺活动，折扣优惠600元，找店家和京东客服，均回复无法处理，太划不来了！""","14,""afterDays"":0"
402,2023-09-18 22:36:32, 22,"""奕***歆""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""简直了，卡到爆，软件反应慢，点击多次没反应😓""","44,""afterDays"":0"
403,2023-01-15 22:12:27, 22,"""丶***哥""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""电脑还可以，赠送的那个什么AI闹钟太垃圾了，智障闹钟还差不多""","34,""afterDays"":0"
404,2023-02-14 11:14:32, 11,"""j***6""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""才到开机一直卡在一个界面动不了，找客服也很麻烦，压根找不到""","2,""afterDays"":0"
405,2024-05-13 11:25:03, 11,"""培***可""","""【超能轻薄】Pro14英寸 2.8K高刷""",3,"""以为是最新版本的2024，买的键盘膜，电脑包都按2024的买，没想到是2023，店家这个太有隐蔽性""","40,""afterDays"":0"
406,2023-02-11 17:49:10, 17,"""卓***3""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""电池不耐用，刚刚买完还没多久直接降价4999，这价格厉害了，心情瞬间不爽了，挂在京东把价格一下提那么高，买完了以后直接降价好几百，本想着老牌子能省点钱了""","29,""afterDays"":0"
407,2023-06-30 22:43:04, 22,"""j***6""","""【性能小钢炮】Pro16 2.5K高刷屏""",2,"""我不建议在这家店买，他们的好评给东西，包括设备的使用都不好。可以换一家店试试。""","10,""afterDays"":0"
408,2022-12-13 10:26:50, 10,"""j***6""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""太垃圾了毛病特别多而且才买来的驱动就要重新安装然后特别卡你点一个东西缓老长时间缓不过来就一直卡在那个页面上。""","44,""afterDays"":0"
409,2024-08-29 11:09:32, 11,"""j***y""","""【超能轻薄】Pro14英寸 OLED高刷""",3,"""充电器非常烫，换了还是非常烫，手持续放上去都受不了。。。""","41,""afterDays"":0"
410,2022-10-04 18:24:48, 18,"""伪***懓""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""电脑有刮痕，客服服务不怎么行，要么让我转在线客服，要么让我转人工客服，不好解决问题。""","3,""afterDays"":0"
411,2023-01-28 14:59:38, 14,"""浣***9""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""妹妹结婚买的嫁妆，谁想回来卡顿，漏电。申诉换了新的\n运行速度：卡慢""","33,""afterDays"":0"
412,2022-11-05 14:11:20, 14,"""j***8""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""无语了，新机更新完系统然后联想电脑管家打不开，我服了，真的跟你们客服讲话真的累啊！能不能解决问题啊！服了""","2,""afterDays"":0"
413,2023-11-05 09:06:23, 09,"""j***b""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""真服了，电脑出了问题拿回去修，我问有没有运费险，客服说非人为因素就承担。结果我问来问去，一直让我找其他客服要，一直没给""","13,""afterDays"":13"
414,2023-06-21 20:28:02, 20,"""j***x""","""【性能小钢炮】Pro16 2.5K高刷屏""",2,"""商家忽悠我们，买的时候问了保价30天，618降了400，找他们退差价的时候却说那是一个活动才便宜的，没达到保价要求，保价30天的说法也都是虚假宣传。""","18,""afterDays"":0"
415,2022-07-11 11:27:31, 11,"""5***3""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""作为一台windows系统的电脑鼠标不应该是标配吗？没有鼠标很难用，花钱买5500多元买一台没有鼠标的电脑觉得很遗憾""","1,""afterDays"":0"
416,2022-11-18 20:04:15, 20,"""j***j""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""出现几次开机黑机，只见光标，想找人工客服要处理这个问题的教程，全是机器人客服，答非所问""","47,""afterDays"":0"
417,2023-07-02 10:27:23, 10,"""M***丶""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""第一次下单收到货，包装封口胶带是撕毁状态，肯定是别人退回再卖的，一点也不严谨，赶紧买的别人的退货。发起换货10天后才收到，还不如无理由退货买新的呢。""","2,""afterDays"":0"
418,2023-02-05 13:56:32, 13,"""j***m""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""续航是真的垃圾，我充满电后顶多能用三个半小时而且我都是轻度使用，真的绝了""","2,""afterDays"":0"
419,2024-11-08 14:01:32, 14,"""u***3""","""【超能轻薄】Pro14英寸 OLED高刷""",3,"""反应慢，还不如19年买的联想小新13，刷脸压根就没好使过，慎买""","20,""afterDays"":0"
420,2022-11-05 23:15:36, 23,"""j***9""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""散热声音很大，发烫也比较厉害，和预期的效果差很多，耗电也比较快，失望了&hellip;&hellip;""","12,""afterDays"":0"
421,2022-12-12 14:33:59, 14,"""j***6""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""开机的时候每次都会滴一声然后屏幕不亮，客服提供的方法并没有很好地解决，还老是自动更新系统""","50,""afterDays"":0"
422,2022-11-23 22:27:50, 22,"""j***b""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""目前用了几天，很垃圾动不动就发烫，一直提示要重启更新，风扇声大的要死""","4,""afterDays"":0"
423,2023-04-04 07:54:09, 07,"""j***v""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""外延摸着特别硌手，难不成要跟弹琴一样端着吗？！硌手腕疼，怎么办？！这才刚买""","3,""afterDays"":0"
424,2023-02-20 10:33:51, 10,"""e***u""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""电脑目前还可以，可是客服就很差劲，不专业业务不精，反馈打分未解决问题后，还有客服电话来教育你，真是yyds！""","12,""afterDays"":0"
425,2023-02-19 19:24:22, 19,"""j***l""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""真的很无语😓，今天第二天，刷个B站一直频闪，现在开机也频闪😓😓""","2,""afterDays"":0"
426,2023-05-21 22:15:15, 22,"""心***泊""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""1，快递没有及时送，耽误了事情，2，电脑发热较严重，风扇有点噪音，没达到预期！""","2,""afterDays"":0"
427,2023-06-15 23:26:11, 23,"""p***u""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""百亿补贴不保价哈哈哈，才买几天降400块钱真的很难给好评耶。\n电脑本身的话，我嫌弃这个电源适配器太大个了吧。""","14,""afterDays"":0"
428,2024-06-09 16:19:41, 16,"""H***7""","""【超能轻薄】Pro14英寸 2.8K高刷""",3,"""还没开始用。签收刚超过七天又降价了100，申请价保还不能通过，太坑了，30天价保不包括优惠券""","8,""afterDays"":0"
429,2024-01-18 22:20:36, 22,"""邪***教""","""【性能大屏】Pro16英寸 2.5K高刷""",3,"""不知道，刚拆开半天，现在打开酷狗音乐，那个声音有很大问题，我的思考是修一下还是直接售后""","1,""afterDays"":0"
430,2022-10-03 19:38:07, 19,"""j***1""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""感觉吧一般般吧，没啥太让人惊喜的东西，当然也没太失望。总体感觉**૮ &ordm;ﻌ&ordm;ა站岗""","2,""afterDays"":0"
431,2023-10-04 16:17:32, 16,"""我***冠""","""【性能小钢炮】Pro16 2.5K高刷屏""",3,"""新的就卡死，客服喊我重启！5000多的电脑就这配置，快递也不送货上门（理由是车上有快递怕被别人拿，快递员要守着他的快递）""","4,""afterDays"":0"
432,2023-08-18 22:34:13, 22,"""j***j""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""不好用，键盘打字很不流畅，并且键盘会随时死掉，重启才能使用""","20,""afterDays"":0"
433,2023-07-14 14:54:47, 14,"""j***x""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""烦死了真的是烦死了  买回来才用了半个月一会儿又是开机屏幕黑屏  一会儿又是键盘输入不了汉字   不断重启不断重启   联想作为一个老牌子品控怎么会这么差啊！！！！""","27,""afterDays"":0"
434,2023-07-01 20:35:14, 20,"""j***6""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""真的&hellip;&hellip;刚买回来就卡，中间还强制关机了一次，散热不行，谁懂，痛苦面具""","13,""afterDays"":0"
435,2023-08-10 08:11:41, 08,"""u***b""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""开机后到现在已经快一周时间，系统很卡，打开网页或者其他软件界面非常慢，不推荐，已后悔""","5,""afterDays"":0"
436,2022-12-12 09:53:02, 09,"""浪***丶""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""打联盟不到100pin，一局几次掉帧，卡的不行，风扇一直响。5000多块的电脑打个联盟都费劲，真的服啦服啦服啦服啦服啦服啦服啦""","1,""afterDays"":0"
437,2024-08-09 09:52:32, 09,"""j***r""","""【超能轻薄】Pro14英寸 OLED高刷""",2,"""刚买了9天，无意间向朋友推荐这款产品，结果发现降价200元，有点坑，体验不好""","13,""afterDays"":0"
438,2022-08-25 11:18:10, 11,"""央***华""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""1.d面属于塑料板壳，拿起来会有捏瓶子的声音，客服说是正常现象，这么说这些产品的品控确实有待提高！\n2.配置倒没什么问题！""","35,""afterDays"":0"
439,2023-05-01 16:03:33, 16,"""2***0""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""才买半个月，经常卡住，卡死。而且只是简单办公，拖拽文字。""","16,""afterDays"":0"
440,2022-11-30 16:55:05, 16,"""j***m""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""售后根本不敢相信 ，刚到的新机，忽然就黑屏 联系客服 客服一直拖拖拉拉 来回两次黑屏  也拍照给商家了 总体来说非常失望""","2,""afterDays"":0"
441,2022-12-31 19:06:12, 19,"""i***5""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""还没用，用后再来说说，不过，联想很讨厌，开机很多麻烦的设置，个人信息要强制输入，很不舒服""","5,""afterDays"":0"
442,2022-11-26 09:40:59, 09,"""明***沉""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""新机就遇见开不了机，黑屏、彩屏。虽然升级软件解决，可我买的是新机，新机啊！不是二手机，质量堪忧""","33,""afterDays"":0"
443,2023-10-26 12:09:07, 12,"""l***s""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""18号下的单，24号就降300元！说的7天价保呢？骗人的？说的17小时续航，为什么最长只能用6小时？虚假宣传！""","8,""afterDays"":0"
444,2023-08-30 19:11:41, 19,"""j***b""","""【性能小钢炮】Pro16 2.5K高刷屏""",2,"""用了十来天左右吧，服了，玩个原神经常卡退，连个原神都运行不了吗？唉，有点失望""","16,""afterDays"":0"
445,2022-10-21 16:49:29, 16,"""j***v""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""用了两个星期，给我看懵逼了，开机不会亮然后还会叫，过一会esc又亮又叫""","13,""afterDays"":0"
446,2022-09-26 08:50:20, 08,"""陈***红""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""本来不想吐槽的，但是今天开机直接卡死，屏幕转轴处烫到起飞，影响上班打卡，心情相当差。当初新机开机激活office的时候有疑问也是各种联系不上客服，全部都是机器人回复。""","21,""afterDays"":0"
447,2024-08-30 10:15:30, 10,"""j***h""","""【超能轻薄】Pro14英寸 2.8K高刷""",2,"""京东就是个**上面说好的七天无理由退货，但是机子激活了，功能不够用，他们就不给退货，这样看来，七天无理由就是个纯粹骗人。还有说好的我撤诉返我200元，但是现在又不给活脱脱的是个**""","11,""afterDays"":0"
448,2023-06-13 19:40:41, 19,"""无***0""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""挺失望，充电转换器充电就发烫，然后电脑容易卡，不流畅。问客服全是机器人回复。哎""","1,""afterDays"":0"
449,2022-10-27 11:31:13, 11,"""C***C""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""小毛病不断，开机会滴一声再重启，回退低版本bios后，联想智能引擎又打不开了，插耳机屏幕卡死""","11,""afterDays"":0"
450,2023-09-22 22:07:18, 22,"""j***p""","""【性能小钢炮】Pro16 2.5K高刷屏""",2,"""这是为什么呀，啊啊啊啊啊啊，气死我了，一开始能正常连，突然断开没法联网，还找不到wi-fi在哪，。""","0,""afterDays"":0"
451,2023-11-10 12:31:14, 12,"""j***c""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""对这所谓的双十一促销无语了，关注了一段时间这个本本，本想等双十一的时候购买，结果双十一前电脑突然坏了，再一看价格涨了，但是电脑坏了只能买。等双十一的时候看降回来了，双十一前涨价，双十一的时候降价，双十一就是个大忽悠""","23,""afterDays"":0"
452,2022-10-09 15:26:59, 15,"""婚***毕""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""帮朋友买的真是包装简陋就算了居然还给压扁了，还好电脑没什么毛病，快递速度是好评下回买商品不能买调货的了，太远没什么保障，雾面屏看着没镜面的高级，要买的小伙伴注意了""","12,""afterDays"":0"
453,2022-07-06 23:27:52, 23,"""醉***阳""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""扬声器位置设计不好，听声音太浑浊不清晰，充电接口太短小易坏没有安全感，拿电脑的时候手会捏到触摸板的感觉不好""","27,""afterDays"":0"
454,2023-11-23 21:07:19, 21,"""j***q""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""打开个文档都会卡半天才有反应，别说处理别的东西了，送的office么其实早就改版了，使用感觉很差一点不流畅""","15,""afterDays"":0"
455,2022-12-14 00:28:57, 00,"""j***y""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""刚拿到货的时候很开心。但是没几天，开机的时候屏幕没有显示，还伴随着滴的一声，感觉有点失望。""","4,""afterDays"":0"
456,2022-09-30 21:23:17, 21,"""j***n""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""不知道为什么耗电很快，今天到充电玩了一会，充到了90几度，取电玩了会就只有30度电了，从开始充电到取电到花30度电用了3小时这正常吗""","1,""afterDays"":0"
457,2022-12-18 17:26:30, 17,"""G***W""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""用了不到半个月、花屏一次、闪退俩次、死机一次、一个联想的不知道为什么那么多品质问题、很失望""","26,""afterDays"":39"
458,2023-10-03 12:46:02, 12,"""j***w""","""【性能小钢炮】Pro16 2.5K高刷屏""",2,"""真的很无语，买电脑不给鼠标，我还没见过这样的店，迟早倒闭没人买。虽然电脑配置不错，但冲这一点，我以后估计都不会在这家买了。""","3,""afterDays"":0"
459,2022-11-06 21:00:42, 21,"""j***h""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""2022，酷睿版本，才用了几天就出现两次不能开机，黑屏，发出滴滴异响，真是无语了，新电脑就出现这种情况，不知道是不是瑕疵品？""","13,""afterDays"":0"
460,2022-11-25 22:11:24, 22,"""j***v""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""风扇声音也太大了，堪比夏天吹得电风扇，付完尾款以后将近20天才收到货，可能也是因为疫情原因，重点是风扇声音大的惊人，体验非常不好""","26,""afterDays"":0"
461,2023-02-15 15:40:47, 15,"""j***9""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""**电脑，一个新的从按开机键到彻底打开卡了两次。关机重启才算结束。新电脑啊，没用过的啊""","2,""afterDays"":0"
462,2022-11-13 14:33:12, 14,"""j***x""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""office很难激活。总体满意，但是包裹是坏滴，不晓得电脑受损没得，因为疫情被封了，不好退货的，真滴期待越大，失望越大，不方便找快递员。而且没得使用说明书诶。""","3,""afterDays"":0"
463,2024-08-15 12:49:28, 12,"""j***4""","""【超能轻薄】Pro14英寸 2.8K高刷""",2,"""新电脑键盘上有印子，擦不掉\n激活后点开文件夹直接白屏\n预装一堆垃圾软件""","1,""afterDays"":0"
464,2023-02-18 09:36:30, 09,"""j***m""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""总体来说这次购物体验感很差。1、过年期间买的1月19号到货，2月1号就降价，说过价保期不能退差价。2、京东物流以前送到村寨，这次没有送，说不是大件商品送不了，呵呵。以前我村寨就只有京东和邮政可以送到，现在除了京东其他快递都可以送到3、官网价格也是4999，京东价保时间短，物流也不行了，为啥不选择官网呢？总之，之前大件商品都在京东买，是因为有价格服务物流优势，现在只能说没有优势了，这次购物体验感很差""","31,""afterDays"":0"
465,2024-10-28 22:08:20, 22,"""1***b""","""【性能大屏】Pro16英寸 2.5K高刷""",2,"""用了不到一个月，中间有一个星期没用，今天再开机Word文档可打不开了，只好再花钱重装系统。\n联想，你真的很让我失望😔😭""","16,""afterDays"":0"
466,2022-11-03 07:48:34, 07,"""j***f""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""第二天电脑就无法正常启动问题，系统强制重启一次可能开启，十分耽误时间，还会出现一声系统报警声音-哔！联想的品控真的越来越懒！""","7,""afterDays"":0"
467,2023-06-13 19:33:48, 19,"""k***e""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""购买前我将我在线下看好的商品详情发个客服反复确认，多次得到客服肯定的回复，但是我收到后发现详情与实物不符，我需要联想小新pro14oled屏，但是我收到的实物是lcd广视角普通屏。虽然我接受了这个商品，但是之所以给差评，是因为在京东平台客服应该更专业，在跟消费者交流解释的时候应该以真实情况为主，希望大家在购买时引以为鉴""","1,""afterDays"":0"
468,2022-12-02 15:32:52, 15,"""u***1""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""PPT用起来卡，无故黑屏，要不是我最近必须得用电脑，我恨不得立马退了，***上一台电脑用了五年，这一台用了一天就不想要了""","1,""afterDays"":0"
469,2023-03-08 09:14:34, 09,"""8***2""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""不知道是不是选择i5处理器的事还是其他配置影响到，经常卡到动不了，需要等一会儿或关机才会好，而且电脑关机也会很耗电""","34,""afterDays"":0"
470,2024-01-16 10:18:58, 10,"""断***y""","""【性能大屏】Pro16英寸 2.5K高刷""",3,"""每次打开每个软件都非常慢，客户也不给处理，用了两天风扇声音特别大！说实话买这个后悔了！\n不过外观颜值还是可以的""","4,""afterDays"":0"
471,2024-11-08 10:11:59, 10,"""1***h""","""【超能轻薄】Pro14英寸 OLED高刷""",2,"""风扇声特别大，续航也不太好，反正各花入各眼吧，毕竟配置在这里管着呢""","2,""afterDays"":0"
472,2022-09-19 20:40:45, 20,"""别***久""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""刚收到还挺喜欢的。\n第二天数字键部分没反应，重装系统依然没反应，过了一会，神经病一样，又好了。无语。""","4,""afterDays"":0"
473,2023-09-23 17:30:13, 17,"""S***T""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""用起来一般般，出差调试用，自己重装的企业版系统，家庭版一点都不好用，软件都打不开。""","34,""afterDays"":0"
474,2024-10-17 18:27:41, 18,"""y***h""","""【超能轻薄】Pro14英寸 2.8K高刷""",2,"""性能太差了，我买回来第二天一连网就蓝屏怎么用，强烈反馈，希望换货可以给我带来不一样的体验感。我一直都非常支持京东的。""","4,""afterDays"":0"
475,2024-08-09 15:00:34, 15,"""z***a""","""【超能轻薄】Pro14英寸 OLED高刷""",2,"""买来给家里孩子上大学用的，不到十天就开不了机，为了证实不是操作原因，特意酷暑天气拿着电脑去了联想本地的售后中心。也证实是电脑问题。但考虑京东可以只换不修。所以只能寄给京东申请售后。希望不要影响小孩子开学使用。可惜激活了没办法退，否则我铁定要换品牌。""","11,""afterDays"":0"
476,2022-12-07 02:34:24, 02,"""j***e""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""办公本办公本办公本，别被他写的游戏办公本误解了，集显打不了什么游戏的，想打游戏的上预算买纯电竞本，当然这配置办公CAD绰绰有余了""","47,""afterDays"":0"
477,2023-04-04 09:11:29, 09,"""Z***特""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""真的是一分钱一分货，用了不到一个月就卡顿，同时打开三个软件机器就很烫，而且风扇的声音也很大，根本就不是无声本""","27,""afterDays"":0"
478,2024-09-01 09:23:10, 09,"""j***6""","""【超能轻薄】Pro14英寸 2.8K高刷""",3,"""客服真的很不负责任，一直让我等，电脑有问题是昨天，反复关机重启七八次，拖到今天早上九点才处理。她之后跟你说，等一下，又等一下，买来才15天左右，见证了京东联想客服处理方法了""","15,""afterDays"":0"
479,2023-12-10 09:18:44, 09,"""j***s""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""超级卡，反应超慢，这是新电脑诶，打开文档，处理工作啥的比我用了两三年的电脑还反应迟钝。真是不知道咋回事。""","40,""afterDays"":0"
480,2023-06-04 00:28:05, 00,"""南***人""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""运行速度：成功劝退，第一次进入系统页面卡死两次，软件安装慢的鸭皮，打开野兽模式同时下几个软件而已卡到动不了就离谱，尤其是一开应用商店后开个电脑""","6,""afterDays"":0"
481,2023-10-08 08:29:47, 08,"""j***x""","""【性能小钢炮】Pro16 2.5K高刷屏""",2,"""电脑很卡 黑屏 白屏 闪退 平繁出现 以前用的办公本都都不会有这种情况 新机都这么卡真的不理解 不推荐购买""","45,""afterDays"":0"
482,2022-12-13 21:51:53, 21,"""u***b""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""开机经常键盘亮屏幕黑的，用个剪辑师录屏就发热烫得厉害，再者电池的续航能力太差了，根本不可能达到详情里面所说的时间，一半都难，节能模式两小时从满电掉到21%，再过半小时就只剩下6%""","25,""afterDays"":0"
483,2023-11-02 20:54:56, 20,"""j***k""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""这个enter键是坏的，这个客服只管售前不管售后，续航也不知道为啥很差，平时都是充着电用的，今天就一小会没插电，就显示没电了""","8,""afterDays"":0"
484,2023-10-25 07:33:21, 07,"""j***t""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""充电线还是以前那种重死了，第一次使用就出现了盲音，很大的声音跟电脑死机的声音一样，又不能退，只能自认倒霉了""","2,""afterDays"":0"
485,2023-06-25 08:56:48, 08,"""j***x""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""不打开任何一个软件，电脑的续航就6个小时，开办公软件的续航就3个多小时不到4个小时，宣传的续航时间估计是休眠状态！能说虚假宣传吗？！""","8,""afterDays"":0"
486,2024-08-25 14:20:12, 14,"""H***u""","""【超能轻薄】Pro14英寸 OLED高刷""",3,"""散热效果很差，再玩30分钟就滚烫的，下东西的速度也慢，网页有时候会卡起来，但整体外观可以，不知道是我买的这台电脑原本就很差还是什么，其他人什么情况是否有跟我一样""","4,""afterDays"":0"
487,2024-10-20 10:39:12, 10,"""孤***雨""","""【超能轻薄】Pro14英寸 2.8K高刷""",3,"""服了，换第二次了，还有瑕疵。这次还要等几天，还不一定让换，这品控都给我真无语了，第一次有刮痕，包装破损严重。这次又是这些问题。真的很烦""","5,""afterDays"":0"
488,2022-11-17 10:18:02, 10,"""七***木""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""新的笔记本用起来都差不多嘛，机身还是很轻薄，不算重，办公挺好的，别玩游戏。\n但是拿回来就开机开不了，问半天客服是要更新电脑里面的系统，又他妈搞半天。反正售后的用户体验很差。""","9,""afterDays"":0"
489,2023-06-22 21:14:10, 21,"""j***f""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""1.续航能力达不到标注的时间.\n2.发热严重，散热有待加强。\n3. 显示器尺寸小，200%缩放眼疼。\n4.出现两次黑屏不知道怎么回事。""","4,""afterDays"":0"
490,2023-01-05 13:52:32, 13,"""j***0""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""续航差，刚充满的电，才玩了一个小时就耗完电了，不是可以续航5~8个小时吗，为啥刚买的电脑耗电那么快。真是无语了。""","31,""afterDays"":0"
491,2023-03-10 13:01:18, 13,"""q***0""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""外观可以\n快递不等按时送达，直到投诉，才有人主动联系我怎么解决问题\n用了不到一天，闪屏了两次，联系在线客服，一直都是自动回复，没有给出解决办法\n除了轻薄，尺寸我还满意，体验感差""","3,""afterDays"":0"
492,2024-04-02 14:49:21, 14,"""8***u""","""【性能大屏】Pro16英寸 2.5K高刷""",3,"""我还是相信京东的才下单，刚买回来激活突然卡顿，问客服也就说让我关机重启，实体店价格又高，希望在以后用途中不要出现问题。下面是我拍的卡住的图。大家自己看着买吧，我也不评论其他的了""","1,""afterDays"":0"
493,2023-09-07 09:46:24, 09,"""j***1""","""【性能小钢炮】Pro16 2.5K高刷屏""",2,"""我一般不给差评的，这次我真的要生气了。\n三天两头出问题 才买回来不到一周，要么开机蓝屏，要么人脸识别功能开启的时候摄像头出问题屏幕一直不开。\n今天早上要上课 直接键盘按键又错乱了\n我想请问干嘛啊这是""","9,""afterDays"":0"
494,2024-02-18 20:01:19, 20,"""j***8""","""【超能轻薄】Pro14英寸 2.8K高刷""",3,"""到手没电，刚刚登录了玩了一会就死机了，然后呢充电充到百分之八十就不充了，然后系统重新安装了一下才正常的，再过几天看看能不能行，不行的话就麻烦了。""","12,""afterDays"":0"
495,2024-09-10 12:17:57, 12,"""j***0""","""【超能轻薄】Pro14英寸 OLED高刷""",2,"""快五千的价格，真的对不起这个使用体验，我就开个QQ打开个视频播放器都卡的要命我都怀疑是不是真的联想，查了的确是正品，特别卡，比我之前用的红米还卡，我又懒得退货无语了""","1,""afterDays"":0"
496,2022-11-26 20:27:37, 20,"""u***r""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""首先，物流服务极差！！！没电话沟通。没经过同意。直接放在自提点。而且自提点的人员非常拽！\n其次，电脑没用两次，就有开盖开机问题。续航也不行。""","32,""afterDays"":0"
497,2022-06-30 20:27:20, 20,"""j***9""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""刚收到货电脑正面有三处细小的划痕，不是很大而且工作需要用到电脑就懒得退了，用了几天之后说说使用体验，续航是真的拉胯只是用来办公，偶尔浏览网页1小时掉电25%左右，充满电后关机放一天后开机就只剩下75%的电了，发热也严重.真的非常失望，朋友推荐的联想，再也不会考虑这个牌子了""","12,""afterDays"":0"
498,2023-05-20 23:46:20, 23,"""j***l""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""本来是看中京东的售后，所以电子产品一般习惯性选择在京东购买，可是一旦遇到问题客服永远踢皮球，建议各位买一些电子产品的时候，一定要提前问好，多问，有了记录才可能会好一点。否则永无止境的踢皮球。标准还不统一，看人说话。""","54,""afterDays"":0"
499,2023-03-07 20:11:46, 20,"""绿***s""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""为什么打开网页就很卡，一下午那个鼠标滑动网页不动，总是慢很久网页才动，一直转圈，新电脑才用几次呀服气呀，重启了也这样，难道就因为我边听歌边搜索网页，电脑带不动嘛""","12,""afterDays"":0"
